hospital_name,payer,code_type,code,description,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,ein,rate,match_indicator,payer_rate,rate_delta
the mount sinai hospital,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,27967.96,,131624096,,No,27967.96,
the mount sinai hospital,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,26619.62,,131624096,,No,26619.62,
the mount sinai hospital,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28185.48,,131624096,,No,28185.48,
the mount sinai hospital,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,27967.96,,131624096,,No,27967.96,
the mount sinai hospital,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,31317.2,,131624096,,No,31317.2,
montefiore medical center,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13570.0,,131740114,,No,13570.0,
montefiore medical center,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,4296.35,,131740114,,No,4296.35,
montefiore medical center,empire,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,5560.43,,131740114,,No,5560.43,
the mount sinai hospital,empire medicare advantage,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13346.3,,131624096,,No,13346.3,
the mount sinai hospital,fidelis,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13708.2,,131624096,,No,13708.2,
montefiore medical center,fidelis,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13570.0,,131740114,,No,13570.0,
nyu langone,firsthealth,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,78252.01,84.0,133971298,,No,78252.01,
nyu langone,firsthealth,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,78252.01,84.0,133971298,,No,78252.01,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28220.53,,133971298,,No,28220.53,
nyu langone,ghi,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
montefiore medical center,hamaspik,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,14927.0,,131740114,,No,14927.0,
nyu langone,hamaspikchoice,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
the mount sinai hospital,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,6374.31,,131624096,,No,6374.31,
montefiore medical center,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,5699.4,,131740114,,No,5699.4,
montefiore medical center,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,5699.4,,131740114,,No,5699.4,
montefiore medical center,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,12891.5,,131740114,,No,12891.5,
nyu langone,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,healthfirst,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,healthplus,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24150.0,,133971298,,No,24150.0,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,31476.0,,133971298,,No,31476.0,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,,10076.87,133971298,,No,,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,29907.0,,133971298,,No,29907.0,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,34416.84,,133971298,,No,34416.84,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,31476.0,,133971298,,No,31476.0,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,34416.84,,133971298,,No,34416.84,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,25883.26,,133971298,,No,25883.26,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,34416.84,,133971298,,No,34416.84,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,34416.84,,133971298,,No,34416.84,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.0,,133971298,,No,28411.0,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,hip,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,28411.27,,133971298,,No,28411.27,
the mount sinai hospital,horizon,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,26484.27,,131624096,,No,26484.27,
the mount sinai hospital,horizon,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,31157.64,,131624096,,No,31157.64,
the mount sinai hospital,humana,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13708.2,,131624096,,No,13708.2,
montefiore medical center,humana,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13977.1,,131740114,,No,13977.1,
the mount sinai hospital,independence care,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,15079.02,,131624096,,No,15079.02,
montefiore medical center,longevity,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,14791.3,,131740114,,No,14791.3,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,magnacare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,42146.25,,133971298,,No,42146.25,
nyu langone,medicaid,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicaid,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,29907.0,,133971298,,No,29907.0,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,31476.0,,133971298,,No,31476.0,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,31476.0,,133971298,,No,31476.0,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,40026.51,,133971298,,No,40026.51,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,35410.93,,133971298,,No,35410.93,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,35410.93,,133971298,,No,35410.93,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,39345.48,,133971298,,No,39345.48,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,25883.26,,133971298,,No,25883.26,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,34416.84,,133971298,,No,34416.84,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,24149.58,,133971298,,No,24149.58,
nyu langone,medicare,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,10076.87,,133971298,,No,10076.87,
the mount sinai hospital,metroplus,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,16449.84,,131624096,,No,16449.84,
the mount sinai hospital,metroplus,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13708.2,,131624096,,No,13708.2,
montefiore medical center,metroplus,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,17641.0,,131740114,,No,17641.0,
montefiore medical center,metroplus,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13570.0,,131740114,,No,13570.0,
montefiore medical center,metroplus,ms-drg,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,13570.0,,131740114,,No,13570.0,
